country,stream,level,course_name,college_name,ranking,duration_years,total_cost_local,total_cost_inr,avg_salary_local,avg_salary_inr,roi,payback_years
India,Engineering & Technology,UG,Civil Engineering,"National Institute of Technology, Raipur",86,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Computer Science and Engineering,"National Institute of Technology, Raipur",86,4.0,1800000.0,1800000.0,10.0,1000000.0,1.7777777777777777,1.8
India,Engineering & Technology,UG,Electrical Engineering,"National Institute of Technology, Raipur",86,4.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,UG,Electronics and Communication Engineering,"National Institute of Technology, Raipur",86,4.0,1800000.0,1800000.0,9.0,900000.0,1.5,2.0
India,Engineering & Technology,UG,Information Technology,"National Institute of Technology, Raipur",86,4.0,1800000.0,1800000.0,10.0,1000000.0,1.7777777777777777,1.8
India,Engineering & Technology,UG,Mechanical Engineering,"National Institute of Technology, Raipur",86,4.0,1800000.0,1800000.0,7.0,700000.0,0.9444444444444444,2.5714285714285716
India,Engineering & Technology,UG,Metallurgical and Materials Engineering,"National Institute of Technology, Raipur",86,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Mining Engineering,"National Institute of Technology, Raipur",86,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,PG,Computer Science and Engineering,"National Institute of Technology, Raipur",86,2.0,800000.0,800000.0,18.0,1800000.0,10.25,0.4444444444444444
India,Engineering & Technology,PG,Chemical Engineering,"National Institute of Technology, Raipur",86,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Information Security,"National Institute of Technology, Raipur",86,2.0,800000.0,800000.0,17.0,1700000.0,9.625,0.47058823529411764
India,Engineering & Technology,PG,Machine Design,"National Institute of Technology, Raipur",86,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,VLSI Design,"National Institute of Technology, Raipur",86,2.0,800000.0,800000.0,12.0,1200000.0,6.5,0.6666666666666666
India,Engineering & Technology,PG,Control Systems,"National Institute of Technology, Raipur",86,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Data Science,"National Institute of Technology, Raipur",86,2.0,800000.0,800000.0,16.0,1600000.0,9.0,0.5
India,Engineering & Technology,PG,Power Systems,"National Institute of Technology, Raipur",86,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Transportation Engineering,"National Institute of Technology, Raipur",86,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,UG,Electrical Engineering,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,87,4.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,UG,Computer Science and Engineering,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,87,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Mechanical Engineering,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,87,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Civil Engineering,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,87,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Electronics and Communication Engineering,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,87,4.0,1800000.0,1800000.0,5.0,500000.0,0.3888888888888889,3.6
India,Engineering & Technology,UG,Information Technology,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,87,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,PG,Computer Science and Engineering,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,87,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Data Science,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,87,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Communication Engineering,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,87,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Machine Design,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,87,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Material Science and Engineering,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,87,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Structural Engineering,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,87,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Control Systems,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,87,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Microelectronics,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,87,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Information Security,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,87,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Transportation Engineering,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,87,2.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,PG,Manufacturing Engineering,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,87,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,UG,Information Technology,AU College of Engineering (A),88,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Civil Engineering,AU College of Engineering (A),88,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Electrical Engineering,AU College of Engineering (A),88,4.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,UG,Mechanical Engineering,AU College of Engineering (A),88,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Computer Science and Engineering,AU College of Engineering (A),88,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Electronics and Communication Engineering,AU College of Engineering (A),88,4.0,1800000.0,1800000.0,5.0,500000.0,0.3888888888888889,3.6
India,Engineering & Technology,PG,Microelectronics,AU College of Engineering (A),88,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Structural Engineering,AU College of Engineering (A),88,2.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,PG,Environmental Engineering,AU College of Engineering (A),88,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Biotechnology,AU College of Engineering (A),88,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Data Science,AU College of Engineering (A),88,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,VLSI Design,AU College of Engineering (A),88,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Material Science and Engineering,AU College of Engineering (A),88,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Machine Design,AU College of Engineering (A),88,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Information Security,AU College of Engineering (A),88,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Power Systems,AU College of Engineering (A),88,2.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,PG,Chemical Engineering,AU College of Engineering (A),88,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Manufacturing Engineering,AU College of Engineering (A),88,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Computer Science and Engineering,AU College of Engineering (A),88,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Control Systems,AU College of Engineering (A),88,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Transportation Engineering,AU College of Engineering (A),88,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,UG,Information Technology,Chitkara University,89,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Civil Engineering,Chitkara University,89,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Mechanical Engineering,Chitkara University,89,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Computer Science and Engineering,Chitkara University,89,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Electrical Engineering,Chitkara University,89,4.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,UG,Electronics and Communication Engineering,Chitkara University,89,4.0,1800000.0,1800000.0,5.0,500000.0,0.3888888888888889,3.6
India,Engineering & Technology,PG,Thermal Engineering,Chitkara University,89,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,VLSI Design,Chitkara University,89,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Machine Design,Chitkara University,89,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Material Science and Engineering,Chitkara University,89,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Computer Science and Engineering,Chitkara University,89,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Environmental Engineering,Chitkara University,89,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Manufacturing Engineering,Chitkara University,89,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Artificial Intelligence,Chitkara University,89,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Information Security,Chitkara University,89,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Microelectronics,Chitkara University,89,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Structural Engineering,Chitkara University,89,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Power Systems,Chitkara University,89,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,UG,Mechanical Engineering,COEP Technological University,90,4.0,1800000.0,1800000.0,7.0,700000.0,0.9444444444444444,2.5714285714285716
India,Engineering & Technology,UG,Civil Engineering,COEP Technological University,90,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Information Technology,COEP Technological University,90,4.0,1800000.0,1800000.0,14.0,1400000.0,2.888888888888889,1.2857142857142858
India,Engineering & Technology,UG,Electronics and Telecommunication Engineering,COEP Technological University,90,4.0,1800000.0,1800000.0,12.0,1200000.0,2.3333333333333335,1.5
India,Engineering & Technology,UG,Instrumentation and Control Engineering,COEP Technological University,90,4.0,1800000.0,1800000.0,9.0,900000.0,1.5,2.0
India,Engineering & Technology,UG,Electrical Engineering,COEP Technological University,90,4.0,1800000.0,1800000.0,10.0,1000000.0,1.7777777777777777,1.8
India,Engineering & Technology,UG,Metallurgy and Material Technology,COEP Technological University,90,4.0,1800000.0,1800000.0,7.0,700000.0,0.9444444444444444,2.5714285714285716
India,Engineering & Technology,UG,Computer Engineering,COEP Technological University,90,4.0,1800000.0,1800000.0,15.0,1500000.0,3.1666666666666665,1.2
India,Engineering & Technology,PG,Data Science,COEP Technological University,90,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Environmental Engineering,COEP Technological University,90,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,VLSI Design,COEP Technological University,90,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Communication Engineering,COEP Technological University,90,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Power Systems,COEP Technological University,90,2.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,PG,Thermal Engineering,COEP Technological University,90,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Transportation Engineering,COEP Technological University,90,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Machine Design,COEP Technological University,90,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Artificial Intelligence,COEP Technological University,90,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Information Security,COEP Technological University,90,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Microelectronics,COEP Technological University,90,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Biotechnology,COEP Technological University,90,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Structural Engineering,COEP Technological University,90,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Manufacturing Engineering,COEP Technological University,90,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Computer Science and Engineering,COEP Technological University,90,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,UG,Mechanical Engineering,SR University,91,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Civil Engineering,SR University,91,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Electronics and Communication Engineering,SR University,91,4.0,1800000.0,1800000.0,5.0,500000.0,0.3888888888888889,3.6
India,Engineering & Technology,UG,Information Technology,SR University,91,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Computer Science and Engineering,SR University,91,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Electrical Engineering,SR University,91,4.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,PG,Thermal Engineering,SR University,91,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Structural Engineering,SR University,91,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Machine Design,SR University,91,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
